order_date,order_id,customer_id,category,price,quantity
2016/05/14,HTS-974676-0002,974676,Slacks,20.0,1
2016/06/02,HTS-929736-0007,929736,Polo Shirt,23.0,2
2016/05/20,HTS-zfskqq-0003,zfskqq,Shorts,19.0,1
2016/03/07,HTS-203337-0001,203337,Polo Shirt,23.0,1
2015/09/11,HTS-892803-0003,892803,Polo Shirt,23.0,1
2014/10/30,HTS-034868-0001,034868,Pullover,24.0,12
2013/10/19,HTS-841188-0001,841188,Slacks,20.0,2
2015/11/29,HTS-53mjnm-0001,53mjnm,Polo Shirt,23.0,2
2015/12/02,HTS-275212-0004,275212,Slacks,20.0,5
2014/11/04,HTS-791430-0001,791430,Shorts,19.0,1
2016/12/16,HTS-588688-0005,588688,Slacks,20.0,4
2014/10/21,HTS-445057-0001,445057,Shorts,19.0,1
2015/11/10,HTS-201232-0002,201232,Polo Shirt,23.0,2
2016/06/21,HTS-367679-0003,367679,Slacks,20.0,1
2016/10/29,HTS-6va34u-0002,6va34u,Skirt,18.0,2
2016/03/12,HTS-925117-0003,925117,Slacks,20.0,1
2015/06/20,HTS-pbh4o5-0002,pbh4o5,Skirt,18.0,2
2015/11/27,HTS-0fspfv-0001,0fspfv,Shorts,19.0,1
2014/10/07,HTS-580204-0001,580204,T-Shirt,17.5,1
2017/01/02,HTS-520074-0005,520074,Shorts,19.0,1
2016/11/16,HTS-43pzjk-0002,43pzjk,Shorts,19.0,2
2016/09/15,HTS-779076-0004,779076,Pullover,24.0,4
2014/07/29,HTS-787072-0002,787072,Shorts,19.0,3
2016/03/01,HTS-560522-0005,560522,Slacks,20.0,2
2013/12/29,HTS-472969-0001,472969,Slacks,20.0,1
2015/05/03,HTS-966724-0002,966724,Slacks,20.0,3
2014/03/16,HTS-709305-0002,709305,Shorts,19.0,2
2015/05/17,HTS-486140-0001,486140,Slacks,20.0,2
2015/11/14,HTS-435211-0003,435211,Polo Shirt,23.0,1
2016/12/07,HTS-715381-0002,715381,Polo Shirt,23.0,5
2016/10/30,HTS-n0vzwl-0001,n0vzwl,Slacks,20.0,1
2013/08/01,HTS-598526-0001,598526,Pullover,24.0,4
2016/04/09,HTS-36n3ae-0001,36n3ae,Slacks,20.0,2
2016/11/25,HTS-5h50x4-0003,5h50x4,T-Shirt,17.5,1
2015/02/05,HTS-956393-0001,956393,Skirt,18.0,15
2016/06/30,HTS-dkj85z-0002,dkj85z,Slacks,20.0,3
2016/09/26,HTS-339765-0002,339765,Slacks,20.0,1
2016/01/16,HTS-i1cnu4-0001,i1cnu4,Pullover,24.0,4
2016/07/13,HTS-4g65wn-0002,4g65wn,Shorts,19.0,1
2016/05/13,HTS-074764-0003,074764,Slacks,20.0,3
2015/11/28,HTS-p337n9-0001,p337n9,Slacks,20.0,3
2016/07/04,HTS-350618-0002,350618,Shorts,19.0,1
2015/01/07,HTS-852842-0001,852842,Slacks,20.0,3
2014/01/02,HTS-771132-0001,771132,T-Shirt,17.5,22
2015/03/06,HTS-362748-0002,362748,Skirt,18.0,1
2015/10/24,HTS-466915-0002,466915,Slacks,20.0,4
2014/04/23,HTS-190676-0002,190676,Pullover,24.0,1
2015/08/27,HTS-ozcijc-0001,ozcijc,Skirt,18.0,1
2015/12/10,HTS-191927-0004,191927,Skirt,18.0,1
2013/09/15,HTS-856425-0001,856425,Pullover,24.0,2
2016/10/07,HTS-664887-0002,664887,Skirt,18.0,1
2014/10/22,HTS-654159-0001,654159,Slacks,20.0,1
2016/10/27,HTS-543575-0003,543575,Skirt,18.0,1
2015/12/10,HTS-137129-0001,137129,Polo Shirt,23.0,1
2015/02/20,HTS-103002-0002,103002,Slacks,20.0,4
2015/06/30,HTS-713416-0002,713416,Shorts,19.0,18
2014/12/20,HTS-781174-0002,781174,Skirt,18.0,4
2014/02/11,HTS-287296-0001,287296,T-Shirt,17.5,2
2013/10/17,HTS-490752-0001,490752,Shorts,19.0,3
2016/03/03,HTS-676594-0001,676594,Pullover,24.0,1
2015/11/19,HTS-o7fecu-0002,o7fecu,Skirt,18.0,10
2013/12/01,HTS-426724-0001,426724,Pullover,24.0,22
2016/02/20,HTS-263772-0003,263772,Skirt,18.0,3
2015/12/12,HTS-977764-0003,977764,Slacks,20.0,2
2017/02/14,HTS-472570-0004,472570,Slacks,20.0,1
2015/04/27,HTS-623983-0002,623983,Pullover,24.0,5
2016/06/04,HTS-617388-0005,617388,Slacks,20.0,3
2016/07/22,HTS-8rwl6u-0001,8rwl6u,T-Shirt,17.5,1
2016/05/17,HTS-178033-0005,178033,T-Shirt,17.5,2
2015/01/03,HTS-343387-0002,343387,Polo Shirt,23.0,1
2015/08/25,HTS-vur3g6-0001,vur3g6,T-Shirt,17.5,1
2013/12/02,HTS-214887-0001,214887,Slacks,20.0,14
2016/10/08,HTS-p9ugxg-0003,p9ugxg,Polo Shirt,23.0,5
2014/12/05,HTS-179945-0002,179945,Polo Shirt,23.0,15
2017/03/04,HTS-pv03sf-0003,pv03sf,Shorts,19.0,2
2013/08/25,HTS-677530-0001,677530,Shorts,19.0,1
2016/12/05,HTS-656541-0002,656541,Slacks,20.0,1
2013/10/10,HTS-701046-0001,701046,Skirt,18.0,5
2015/09/26,HTS-mf6q8y-0001,mf6q8y,Slacks,20.0,2
2014/01/23,HTS-909621-0001,909621,Polo Shirt,23.0,2
2016/02/27,HTS-375076-0002,375076,T-Shirt,17.5,2
2016/08/04,HTS-668569-0004,668569,T-Shirt,17.5,3
2015/06/27,HTS-67snx8-0001,67snx8,Shorts,19.0,1
2015/08/18,HTS-619123-0003,619123,Shorts,19.0,1
2013/10/31,HTS-184701-0001,184701,Shorts,19.0,18
2016/08/03,HTS-954926-0003,954926,Polo Shirt,23.0,1
2016/08/20,HTS-203309-0005,203309,Skirt,18.0,1
2016/08/31,HTS-744898-0005,744898,Slacks,20.0,1
2013/10/13,HTS-713985-0001,713985,Skirt,18.0,3
2016/08/25,HTS-npfz63-0002,npfz63,Slacks,20.0,1
2016/04/13,HTS-464962-0003,464962,Polo Shirt,23.0,3
2014/10/17,HTS-656583-0002,656583,Shorts,19.0,1
2017/02/27,HTS-voc4uj-0003,voc4uj,Polo Shirt,23.0,6
2015/11/07,HTS-882802-0001,882802,Shorts,19.0,4
2014/11/22,HTS-753498-0001,753498,Slacks,20.0,4
2017/03/16,HTS-859099-0003,859099,Polo Shirt,23.0,2
2016/12/14,HTS-20e7b7-0001,20e7b7,Skirt,18.0,1
2016/06/08,HTS-zffzad-0002,zffzad,T-Shirt,17.5,1
2015/11/17,HTS-sz6irh-0001,sz6irh,Skirt,18.0,1
2015/03/04,HTS-024870-0002,024870,Slacks,20.0,2
2014/04/27,HTS-643252-0002,643252,Shorts,19.0,3
2015/10/21,HTS-861627-0002,861627,Polo Shirt,23.0,1
2017/02/08,HTS-tqkzwi-0002,tqkzwi,Skirt,18.0,2
2016/08/20,HTS-630703-0003,630703,Polo Shirt,23.0,1
2015/03/29,HTS-558000-0002,558000,Skirt,18.0,13
2016/11/30,HTS-642531-0004,642531,Shorts,19.0,1
2015/07/29,HTS-eey9ri-0001,eey9ri,Polo Shirt,23.0,10
2013/10/10,HTS-789544-0001,789544,Skirt,18.0,1
2015/08/05,HTS-087478-0002,087478,Polo Shirt,23.0,1
2017/04/13,HTS-412756-0001,412756,Slacks,20.0,2
2015/04/15,HTS-010797-0002,010797,Shorts,19.0,2
2017/02/08,HTS-549706-0005,549706,Skirt,18.0,1
2017/02/13,HTS-348853-0004,348853,Polo Shirt,23.0,3
2014/07/24,HTS-686523-0001,686523,Polo Shirt,23.0,1
2013/11/30,HTS-611229-0001,611229,Skirt,18.0,2
2014/12/30,HTS-613271-0001,613271,Skirt,18.0,1
2015/09/25,HTS-mxg55q-0001,mxg55q,T-Shirt,17.5,2
2015/08/10,HTS-100740-0001,100740,T-Shirt,17.5,1
2014/11/25,HTS-896646-0001,896646,Polo Shirt,23.0,1
2016/02/07,HTS-gihnlx-0001,gihnlx,Pullover,24.0,1
2015/11/05,HTS-123294-0002,123294,Polo Shirt,23.0,1
2015/09/23,HTS-983258-0004,983258,Polo Shirt,23.0,3
2015/08/06,HTS-880332-0002,880332,Slacks,20.0,2
2016/06/27,HTS-579527-0004,579527,Shorts,19.0,1
2014/09/05,HTS-523412-0001,523412,T-Shirt,17.5,1
2014/08/23,HTS-916877-0001,916877,Polo Shirt,23.0,6
2016/06/09,HTS-9a9ljq-0002,9a9ljq,Shorts,19.0,3
2017/03/12,HTS-057404-0004,057404,Slacks,20.0,2
2016/05/30,HTS-415293-0001,415293,Slacks,20.0,1
2015/09/24,HTS-g9auym-0001,g9auym,Shorts,19.0,2
2015/01/08,HTS-205608-0001,205608,Pullover,24.0,1
2016/11/18,HTS-8fjond-0002,8fjond,Slacks,20.0,1
2014/12/04,HTS-223368-0001,223368,Polo Shirt,23.0,1
2017/02/19,HTS-952094-0007,952094,T-Shirt,17.5,6
2014/06/29,HTS-300578-0001,300578,Polo Shirt,23.0,2
2015/09/17,HTS-qki2we-0001,qki2we,Polo Shirt,23.0,1
2015/05/09,HTS-650441-0006,650441,Shorts,19.0,1
2017/03/09,HTS-089949-0003,089949,Slacks,20.0,1
2013/09/28,HTS-797353-0001,797353,Polo Shirt,23.0,1
2016/10/04,HTS-889508-0003,889508,Shorts,19.0,1
2016/07/23,HTS-407418-0004,407418,Slacks,20.0,6
2014/10/23,HTS-506633-0001,506633,Slacks,20.0,20
2016/08/28,HTS-363340-0003,363340,Skirt,18.0,14
2014/12/01,HTS-721851-0001,721851,Polo Shirt,23.0,1
2015/03/03,HTS-907664-0002,907664,Polo Shirt,23.0,2
2015/04/30,HTS-481349-0002,481349,Pullover,24.0,1
2016/04/21,HTS-609836-0001,609836,Slacks,20.0,1
2014/08/04,HTS-010684-0001,010684,Polo Shirt,23.0,1
2015/12/16,HTS-926319-0003,926319,T-Shirt,17.5,1
2015/09/23,HTS-526641-0002,526641,Slacks,20.0,1
2015/06/09,HTS-221226-0001,221226,Shorts,19.0,3
2014/11/19,HTS-850398-0001,850398,Shorts,19.0,1
2015/09/20,HTS-322896-0001,322896,Skirt,18.0,1
2015/01/23,HTS-638866-0001,638866,Slacks,20.0,4
2015/01/09,HTS-018281-0003,018281,Shorts,19.0,2
2015/11/02,HTS-542499-0003,542499,Skirt,18.0,1
2015/06/12,HTS-370613-0002,370613,Polo Shirt,23.0,1
2016/08/23,HTS-wq0vxn-0001,wq0vxn,Polo Shirt,23.0,1
2016/01/12,HTS-942775-0001,942775,Slacks,20.0,1
2016/08/29,HTS-734036-0006,734036,T-Shirt,17.5,8
2016/05/02,HTS-430410-0002,430410,Slacks,20.0,2
2014/12/09,HTS-307759-0001,307759,Polo Shirt,23.0,1
2016/08/26,HTS-jemlkp-0002,jemlkp,Slacks,20.0,12
2014/09/03,HTS-151392-0002,151392,Slacks,20.0,19
2016/08/22,HTS-527011-0005,527011,Skirt,18.0,19
2015/07/16,HTS-238366-0004,238366,Skirt,18.0,2
2015/09/14,HTS-acm9na-0001,acm9na,Slacks,20.0,1
2015/08/24,HTS-375427-0002,375427,Polo Shirt,23.0,1
2015/10/17,HTS-2w14mp-0001,2w14mp,Skirt,18.0,17
2016/06/14,HTS-suef20-0002,suef20,Polo Shirt,23.0,4
2016/06/05,HTS-ehd26a-0001,ehd26a,Shorts,19.0,2
2016/02/23,HTS-lwfszl-0002,lwfszl,Polo Shirt,23.0,1
2017/04/08,HTS-707882-0005,707882,Polo Shirt,23.0,3
2015/07/11,HTS-798272-0001,798272,Polo Shirt,23.0,1
2013/11/29,HTS-014514-0001,014514,Polo Shirt,23.0,1
2013/07/18,HTS-119218-0001,119218,Pullover,24.0,1
2014/10/24,HTS-672077-0003,672077,Slacks,20.0,6
2013/11/14,HTS-071984-0001,071984,Skirt,18.0,3
2013/06/24,HTS-943892-0001,943892,Slacks,20.0,2
2015/12/25,HTS-328503-0001,328503,Slacks,20.0,1
2015/09/26,HTS-765167-0002,765167,Polo Shirt,23.0,1
2014/01/18,HTS-304346-0001,304346,Slacks,20.0,1
2016/12/08,HTS-928448-0003,928448,Slacks,20.0,1
2017/01/09,HTS-dq7khc-0005,dq7khc,Slacks,20.0,1
2016/01/14,HTS-996554-0004,996554,Skirt,18.0,5
2014/02/19,HTS-151318-0001,151318,Slacks,20.0,1
2013/07/22,HTS-612842-0001,612842,T-Shirt,17.5,3
2014/12/19,HTS-369763-0003,369763,Shorts,19.0,2
2013/04/23,HTS-536917-0001,536917,Skirt,18.0,4
2015/10/08,HTS-536917-0009,536917,Slacks,20.0,6
2016/10/12,HTS-003696-0003,003696,Polo Shirt,23.0,1
2017/01/03,HTS-740102-0001,740102,Pullover,24.0,1
2016/09/16,HTS-789919-0004,789919,Shorts,19.0,3
2014/12/13,HTS-674813-0002,674813,Pullover,24.0,3
2014/11/18,HTS-742957-0001,742957,Slacks,20.0,3
2016/10/18,HTS-26v9na-0001,26v9na,T-Shirt,17.5,1
2014/06/07,HTS-885536-0001,885536,Skirt,18.0,1
2015/11/08,HTS-593584-0001,593584,Shorts,19.0,2
2013/10/11,HTS-071300-0001,071300,Polo Shirt,23.0,2
2014/09/12,HTS-372823-0002,372823,Shorts,19.0,2
2014/08/01,HTS-015420-0001,015420,Slacks,20.0,2
2014/03/25,HTS-126824-0001,126824,Slacks,20.0,13
2016/11/06,HTS-447522-0004,447522,T-Shirt,17.5,1
2015/12/10,HTS-lso9lt-0001,lso9lt,Skirt,18.0,2
2015/11/23,HTS-81s5on-0001,81s5on,Slacks,20.0,1
2016/08/13,HTS-539108-0001,539108,Shorts,19.0,1
2016/06/07,HTS-421704-0002,421704,Slacks,20.0,2
2016/10/02,HTS-179475-0003,179475,Shorts,19.0,3
2014/03/29,HTS-568737-0002,568737,Skirt,18.0,3
2016/07/27,HTS-587176-0004,587176,Slacks,20.0,2
2015/05/26,HTS-647613-0001,647613,Skirt,18.0,6
2016/09/13,HTS-152495-0006,152495,Skirt,18.0,1
2015/10/22,HTS-9ayt4q-0001,9ayt4q,Skirt,18.0,1
2016/10/20,HTS-065361-0002,065361,Slacks,20.0,1
2015/10/06,HTS-79trmb-0001,79trmb,Polo Shirt,23.0,2
2015/10/23,HTS-643083-0002,643083,Slacks,20.0,15
2016/01/27,HTS-184037-0003,184037,Polo Shirt,23.0,6
2017/03/25,HTS-w2ydim-0001,w2ydim,Skirt,18.0,1
2014/08/11,HTS-544939-0002,544939,Polo Shirt,23.0,3
2015/02/09,HTS-771436-0002,771436,Pullover,24.0,3
2014/08/10,HTS-962774-0001,962774,T-Shirt,17.5,1
2016/05/21,HTS-884954-0003,884954,Polo Shirt,23.0,1
2015/12/28,HTS-673583-0004,673583,Polo Shirt,23.0,2
2015/10/11,HTS-941088-0001,941088,Polo Shirt,23.0,1
2013/07/27,HTS-457956-0001,457956,Slacks,20.0,2
2014/07/01,HTS-157625-0002,157625,Polo Shirt,23.0,1
2015/12/29,HTS-501596-0002,501596,Polo Shirt,23.0,2
2016/12/07,HTS-h4bdgb-0006,h4bdgb,Skirt,18.0,1
2013/11/30,HTS-558488-0001,558488,Polo Shirt,23.0,1
2016/03/15,HTS-tkd953-0003,tkd953,Polo Shirt,23.0,2
2017/01/20,HTS-r89smw-0002,r89smw,Slacks,20.0,1
2015/08/21,HTS-781209-0001,781209,Polo Shirt,23.0,2
2016/10/04,HTS-i3scpt-0003,i3scpt,Polo Shirt,23.0,5
2015/06/24,HTS-005415-0001,005415,Skirt,18.0,2
2016/09/19,HTS-0he90y-0002,0he90y,Polo Shirt,23.0,2
2016/10/13,HTS-678957-0004,678957,Polo Shirt,23.0,12
2016/10/06,HTS-303570-0003,303570,Skirt,18.0,1
2015/12/07,HTS-0ssgex-0002,0ssgex,Pullover,24.0,1
2015/09/19,HTS-qsuipc-0001,qsuipc,T-Shirt,17.5,6
2014/03/23,HTS-682688-0003,682688,Slacks,20.0,2
2015/03/09,HTS-601660-0002,601660,Polo Shirt,23.0,1
2014/02/06,HTS-160913-0003,160913,Polo Shirt,23.0,4
2015/11/07,HTS-342953-0002,342953,Polo Shirt,23.0,1
2016/03/04,HTS-vij1qa-0002,vij1qa,Polo Shirt,23.0,2
2015/03/10,HTS-143086-0001,143086,Slacks,20.0,1
2015/08/02,HTS-224929-0002,224929,Shorts,19.0,4
2014/05/07,HTS-190860-0001,190860,T-Shirt,17.5,2
2017/03/21,HTS-190860-0009,190860,Pullover,24.0,1
2016/08/27,HTS-937162-0003,937162,Shorts,19.0,1
2015/01/26,HTS-603800-0001,603800,Pullover,24.0,3
2017/02/27,HTS-3w2uxd-0003,3w2uxd,Skirt,18.0,3
2013/05/09,HTS-283985-0001,283985,Skirt,18.0,1
2016/02/29,HTS-864137-0002,864137,Shorts,19.0,7
2016/03/03,HTS-172505-0005,172505,Shorts,19.0,2
2016/08/01,HTS-nqxvcg-0001,nqxvcg,Shorts,19.0,1
2017/01/14,HTS-626336-0004,626336,Shorts,19.0,1
2014/11/12,HTS-924303-0002,924303,Shorts,19.0,1
2014/12/06,HTS-878767-0001,878767,Polo Shirt,23.0,1
2016/11/04,HTS-bat36m-0002,bat36m,Skirt,18.0,19
2014/08/21,HTS-279461-0001,279461,Slacks,20.0,4
2016/06/02,HTS-062455-0002,062455,Shorts,19.0,4
2016/02/21,HTS-999122-0007,999122,Polo Shirt,23.0,2
2016/09/01,HTS-l8esdv-0001,l8esdv,Polo Shirt,23.0,1
2016/10/03,HTS-893765-0004,893765,Shorts,19.0,2
2016/05/03,HTS-226870-0002,226870,Slacks,20.0,1
2016/10/06,HTS-640244-0003,640244,T-Shirt,17.5,16
2015/01/18,HTS-832469-0002,832469,Polo Shirt,23.0,1
2015/12/03,HTS-569510-0001,569510,Slacks,20.0,2
2013/07/29,HTS-116471-0001,116471,Skirt,18.0,4
2014/10/16,HTS-881538-0001,881538,Slacks,20.0,2
2016/12/29,HTS-347096-0003,347096,Slacks,20.0,4
2013/10/05,HTS-689552-0001,689552,Slacks,20.0,3
2017/02/05,HTS-9s0ksr-0004,9s0ksr,Shorts,19.0,1
2016/11/23,HTS-634030-0005,634030,T-Shirt,17.5,4
2014/09/05,HTS-402159-0001,402159,Polo Shirt,23.0,2
2014/12/16,HTS-353358-0001,353358,Slacks,20.0,1
2013/11/03,HTS-161103-0001,161103,Slacks,20.0,1
2015/09/30,HTS-946194-0004,946194,Skirt,18.0,4
2014/10/27,HTS-916835-0002,916835,T-Shirt,17.5,2
2015/11/23,HTS-262790-0002,262790,Polo Shirt,23.0,12
2016/07/14,HTS-158574-0002,158574,Shorts,19.0,2
2017/01/27,HTS-g9l4rr-0007,g9l4rr,Shorts,19.0,1
2016/01/28,HTS-19g7b9-0001,19g7b9,Shorts,19.0,16
2015/03/11,HTS-335768-0002,335768,Shorts,19.0,1
2015/11/02,HTS-rxso6e-0001,rxso6e,Shorts,19.0,3
2015/08/14,HTS-375719-0002,375719,Pullover,24.0,1
2015/09/17,HTS-666316-0001,666316,Slacks,20.0,1
2014/04/09,HTS-622610-0001,622610,Slacks,20.0,1
2015/03/20,HTS-074460-0001,074460,Skirt,18.0,1
2013/08/24,HTS-126393-0001,126393,Slacks,20.0,14
2016/08/28,HTS-183777-0003,183777,Polo Shirt,23.0,1
2013/09/17,HTS-254451-0001,254451,Polo Shirt,23.0,5
2016/12/17,HTS-05r274-0004,05r274,Polo Shirt,23.0,2
2015/08/26,HTS-184878-0002,184878,Skirt,18.0,1
2016/07/09,HTS-507748-0007,507748,Pullover,24.0,2
2015/08/29,HTS-089852-0002,089852,Shorts,19.0,1
2013/08/14,HTS-981299-0001,981299,Slacks,20.0,3
2014/11/09,HTS-720942-0002,720942,Skirt,18.0,6
2015/06/07,HTS-698603-0003,698603,Slacks,20.0,3
2016/12/15,HTS-7m4je7-0002,7m4je7,T-Shirt,17.5,13
2015/11/14,HTS-h1pa1x-0001,h1pa1x,Polo Shirt,23.0,2
2015/02/19,HTS-387816-0001,387816,Shorts,19.0,2
2016/06/07,HTS-592229-0003,592229,Polo Shirt,23.0,15
2014/02/21,HTS-913807-0001,913807,Skirt,18.0,2
2015/02/18,HTS-193002-0002,193002,Pullover,24.0,1
2014/12/26,HTS-882412-0002,882412,Shorts,19.0,1
2014/09/08,HTS-085549-0002,085549,Shorts,19.0,2
2015/01/29,HTS-801064-0001,801064,Shorts,19.0,1
2016/07/17,HTS-968253-0004,968253,Skirt,18.0,2
2016/03/18,HTS-n4df1o-0001,n4df1o,Polo Shirt,23.0,1
2016/05/15,HTS-zl6wzx-0002,zl6wzx,Slacks,20.0,3
2016/07/23,HTS-353678-0003,353678,Polo Shirt,23.0,1
2016/11/11,HTS-448765-0002,448765,Polo Shirt,23.0,2
2016/09/21,HTS-673766-0002,673766,T-Shirt,17.5,3
2016/05/21,HTS-633557-0007,633557,Shorts,19.0,3
2015/11/13,HTS-473900-0001,473900,Polo Shirt,23.0,1
2014/09/30,HTS-966829-0001,966829,Shorts,19.0,6
2015/05/04,HTS-254775-0002,254775,Shorts,19.0,1
2013/08/03,HTS-643871-0001,643871,Polo Shirt,23.0,2
2014/09/14,HTS-005971-0001,005971,Pullover,24.0,1
2015/09/07,HTS-852360-0005,852360,Skirt,18.0,1
2014/11/29,HTS-324954-0001,324954,Slacks,20.0,3
2016/08/14,HTS-64qu40-0002,64qu40,Shorts,19.0,4
2017/03/01,HTS-327521-0003,327521,Shorts,19.0,4
2013/09/15,HTS-535302-0001,535302,Pullover,24.0,2
2016/04/19,HTS-807505-0003,807505,Slacks,20.0,1
2016/07/22,HTS-1356me-0002,1356me,Polo Shirt,23.0,1
2016/12/10,HTS-871775-0005,871775,Shorts,19.0,1
2017/01/23,HTS-774255-0001,774255,Shorts,19.0,1
2015/04/19,HTS-219267-0002,219267,Shorts,19.0,1
2016/07/27,HTS-320976-0001,320976,Slacks,20.0,1
2015/10/17,HTS-541400-0001,541400,Slacks,20.0,1
2013/11/16,HTS-016322-0001,016322,Skirt,18.0,1
2016/07/29,HTS-499938-0005,499938,Pullover,24.0,1
2015/03/16,HTS-689870-0003,689870,Slacks,20.0,4
2015/06/12,HTS-502473-0002,502473,Polo Shirt,23.0,4
2014/06/24,HTS-378687-0001,378687,Slacks,20.0,1
2015/06/24,HTS-538769-0001,538769,Pullover,24.0,2
2015/12/23,HTS-8dsj7e-0001,8dsj7e,Skirt,18.0,3
2015/01/28,HTS-269567-0007,269567,Slacks,20.0,1
2016/12/14,HTS-269567-0015,269567,Polo Shirt,23.0,2
2015/07/13,HTS-783071-0001,783071,Shorts,19.0,1
2014/04/15,HTS-915761-0001,915761,Skirt,18.0,19
2016/12/27,HTS-204871-0006,204871,Polo Shirt,23.0,4
2017/02/03,HTS-0423fg-0003,0423fg,Slacks,20.0,4
2014/09/19,HTS-315169-0001,315169,Skirt,18.0,2
2015/10/14,HTS-gsaveq-0001,gsaveq,Polo Shirt,23.0,6
2015/11/29,HTS-094542-0001,094542,Skirt,18.0,1
2016/07/10,HTS-ferwq6-0002,ferwq6,Slacks,20.0,2
2016/02/17,HTS-m3afan-0002,m3afan,Slacks,20.0,3
2017/01/31,HTS-807095-0003,807095,Slacks,20.0,1
2015/11/02,HTS-012671-0003,012671,Shorts,19.0,1
2016/12/26,HTS-953381-0002,953381,Slacks,20.0,1
2016/07/06,HTS-871588-0003,871588,Skirt,18.0,2
2016/10/26,HTS-1xaqzb-0005,1xaqzb,Slacks,20.0,3
2015/01/10,HTS-061843-0002,061843,Polo Shirt,23.0,1
2016/10/04,HTS-648104-0004,648104,Skirt,18.0,1
2016/02/16,HTS-9ulhq5-0001,9ulhq5,Shorts,19.0,13
2014/06/20,HTS-440420-0002,440420,T-Shirt,17.5,1
2016/06/01,HTS-416443-0001,416443,Slacks,20.0,1
2014/09/08,HTS-169316-0002,169316,Skirt,18.0,1
2016/09/08,HTS-jy0in1-0001,jy0in1,Shorts,19.0,1
2014/12/30,HTS-122708-0001,122708,Skirt,18.0,1
2015/10/01,HTS-6xn8ic-0001,6xn8ic,Shorts,19.0,1
2015/09/12,HTS-132972-0001,132972,Polo Shirt,23.0,1
2017/03/26,HTS-321379-0002,321379,T-Shirt,17.5,1
2016/03/15,HTS-028250-0003,028250,Slacks,20.0,3
2017/02/07,HTS-758881-0007,758881,Slacks,20.0,3
2015/10/26,HTS-g2qhp4-0001,g2qhp4,Slacks,20.0,2
2017/04/09,HTS-l8hkg5-0001,l8hkg5,T-Shirt,17.5,1
2017/02/12,HTS-fsmwyv-0001,fsmwyv,Polo Shirt,23.0,1
2014/11/02,HTS-106629-0001,106629,Slacks,20.0,1
2015/07/06,HTS-835711-0001,835711,T-Shirt,17.5,2
2014/01/15,HTS-218607-0001,218607,Shorts,19.0,3
2016/08/24,HTS-948293-0004,948293,Skirt,18.0,2
2014/10/10,HTS-992431-0001,992431,Slacks,20.0,1
2015/10/06,HTS-161785-0002,161785,Shorts,19.0,2
2015/06/24,HTS-222582-0002,222582,Slacks,20.0,3
2015/08/11,HTS-hsvxwd-0001,hsvxwd,Polo Shirt,23.0,1
2015/12/03,HTS-003314-0001,003314,Polo Shirt,23.0,1
2014/11/15,HTS-159697-0001,159697,Pullover,24.0,1
2016/07/25,HTS-196168-0005,196168,T-Shirt,17.5,4
2014/07/04,HTS-122389-0003,122389,Slacks,20.0,3
2015/05/11,HTS-739121-0003,739121,Polo Shirt,23.0,2
2016/02/05,HTS-511425-0004,511425,Shorts,19.0,3
2015/06/13,HTS-652003-0002,652003,Slacks,20.0,2
2016/02/24,HTS-830956-0003,830956,T-Shirt,17.5,1
2015/02/10,HTS-549190-0002,549190,Pullover,24.0,3
2017/02/04,HTS-096242-0002,096242,Shorts,19.0,1
2016/08/06,HTS-890205-0006,890205,T-Shirt,17.5,4
2013/06/23,HTS-119434-0001,119434,Pullover,24.0,2
2016/04/10,HTS-mmo1ii-0002,mmo1ii,T-Shirt,17.5,1
2015/03/17,HTS-456111-0002,456111,T-Shirt,17.5,2
2017/03/28,HTS-799103-0001,799103,Shorts,19.0,1
2015/10/02,HTS-852628-0001,852628,Polo Shirt,23.0,2
2016/06/24,HTS-861259-0004,861259,T-Shirt,17.5,2
2014/08/08,HTS-318585-0001,318585,Polo Shirt,23.0,5
2014/10/11,HTS-972494-0001,972494,Shorts,19.0,1
2014/10/23,HTS-370170-0001,370170,T-Shirt,17.5,1
2016/04/29,HTS-b7mftt-0002,b7mftt,Shorts,19.0,1
2013/10/25,HTS-525980-0001,525980,Slacks,20.0,1
2014/06/08,HTS-627254-0002,627254,Polo Shirt,23.0,5
2016/02/21,HTS-527339-0002,527339,Shorts,19.0,2
2015/01/04,HTS-217721-0001,217721,Skirt,18.0,1
2016/04/20,HTS-157536-0004,157536,Pullover,24.0,2
2017/03/23,HTS-sxb028-0003,sxb028,Slacks,20.0,3
2015/09/14,HTS-297485-0003,297485,Slacks,20.0,1
2016/04/10,HTS-759625-0001,759625,Pullover,24.0,1
2014/04/18,HTS-836191-0001,836191,Skirt,18.0,1
2015/05/25,HTS-303973-0004,303973,Polo Shirt,23.0,4
2015/08/03,HTS-383911-0001,383911,Slacks,20.0,1
2017/01/19,HTS-334136-0001,334136,Slacks,20.0,1
2014/09/18,HTS-000747-0002,000747,Shorts,19.0,1
2015/10/19,HTS-372048-0003,372048,Polo Shirt,23.0,3
2016/10/25,HTS-027163-0005,027163,Shorts,19.0,1
2016/07/24,HTS-0i33tz-0001,0i33tz,Slacks,20.0,1
2014/01/14,HTS-683143-0001,683143,Slacks,20.0,1
2015/03/30,HTS-267329-0003,267329,Slacks,20.0,2
2016/08/22,HTS-832265-0004,832265,Skirt,18.0,1
2014/08/15,HTS-733590-0002,733590,Skirt,18.0,1
2014/09/18,HTS-920236-0002,920236,Shorts,19.0,2
2015/11/03,HTS-943812-0005,943812,Polo Shirt,23.0,1
